noop,fork-simple,vfork-simple
28,35628,10521
28,41435,12045
29,36093,12189
28,39099,14458
29,38334,12097
27,40896,13171
28,36110,12258
28,37842,16465
28,36025,10700
28,41198,11293
28,36865,10771
28,38285,14296
28,40494,10495
28,36612,11090
28,36770,11542
27,39067,14727
29,39426,14221
28,36898,10613
27,37270,10382
28,42019,14898
28,40999,10851
28,37918,10861
27,40729,14211
29,43504,13496
28,36102,10763
28,37098,11461
28,38394,10824
29,42026,14044
28,37310,11339
29,36288,11693
28,201682,10788
28,41501,13847
28,37470,11141
29,38487,12175
28,38164,10946
28,41913,13127
27,39213,10566
27,37620,14786
28,43576,11364
29,40161,13698
27,41049,10630
28,37845,11544
28,47838,10502
28,41327,13626
28,39943,14543
29,40294,11457
28,58867,10700
28,39358,15450
28,39130,10382
30,41541,10699
28,40216,10694
28,39957,14226
28,38806,10760
28,42790,14511
28,36813,10410
29,37355,14284
28,36623,10675
27,41531,12367
28,38505,10785
28,38833,14254
28,42244,11395
28,37148,12945
28,36771,10969
28,40454,13693
28,38956,10597
28,37083,10626
29,38041,10499
28,37102,14337
29,40205,15013
27,37474,10869
29,36206,10741
28,37102,13289
28,43309,13947
30,40142,11546
28,39685,10702
28,43769,15494
28,36723,10424
28,37404,10997
29,38488,10705
28,40214,14811
28,36547,10678
28,36259,10265
28,38779,10617
29,40627,14730
27,40864,14119
28,40053,10976
29,43004,10937
27,37455,13480
28,37394,10518
28,36961,12059
28,40238,10369
28,38032,14091
29,39567,11394
29,37755,11410
29,40331,10747
28,36544,13672
27,38217,11700
27,40431,11055
28,36947,11472
28,36685,19596
28,36525,14367
28,41923,11002
28,38175,10386
27,38790,15404
28,36240,10688
28,43643,11269
27,40077,10535
27,37758,13011
27,40491,10533
28,37329,11400
28,38180,10955
28,38495,14162
28,43148,10453
28,40527,10532
28,40337,14168
28,38119,13335
28,43839,11538
28,41149,12678
28,39230,10648
28,38711,13645
28,40535,10405
28,36353,10503
29,37517,11101
27,42381,14745
27,35982,11436
28,36636,11452
28,40864,10636
27,41537,14893
28,36728,15381
28,35368,10412
28,35639,14173
29,38695,15916
28,36809,10860
27,35141,11400
28,39693,11067
29,36407,14696
28,37488,10677
29,35875,11486
29,38816,10848
28,35706,14974
29,38593,10759
29,36048,12009
27,40350,10739
28,35314,14924
30,37633,10516
28,38512,16070
28,35177,11078
28,39767,16159
28,38911,11364
27,40043,11030
28,36453,10862
28,35634,14407
28,40099,11027
28,40314,10705
28,36286,10691
28,36242,14417
28,40361,16050
28,40118,11579
27,35974,11111
27,36082,16476
28,42446,13718
27,35982,10810
28,36180,11251
27,36010,14536
27,42647,11702
30,36402,10813
28,35803,10443
28,35710,14352
28,45472,10442
28,37178,10936
28,37830,547103
28,39600,11918
28,37463,11571
29,36075,11884
28,38700,11082
28,43342,11266
28,37370,14758
28,35786,11693
28,40406,11318
28,40405,11096
28,37801,10921
28,36545,11590
27,39389,11941
28,35888,11069
28,39659,12036
28,35547,11196
28,40361,11233
29,35872,11566
28,38011,11750
29,42557,11514
28,39945,11329
29,35604,12003
28,36468,15177
28,35675,11140
29,39469,12355
29,35997,10977
27,37047,11280
30,39512,11523
28,35522,12272
27,37884,11379
28,37131,11212
29,40117,12341
29,35569,12148
28,37251,11681
28,36594,11055
28,39330,11255
28,36361,11353
27,37265,14569
28,38940,11386
28,36052,11355
28,40238,10937
28,39823,11224
28,40135,11389
27,38886,11000
29,36064,10914
27,36890,11433
28,39943,11833
28,36530,11837
28,36167,12117
27,40802,10939
27,37018,11614
27,36435,11800
28,36556,11326
28,42361,15721
28,35906,11262
28,36165,10989
28,36393,11546
28,42117,11427
28,36097,11255
28,36180,11433
27,40137,11554
28,40897,11438
28,36925,11114
28,36329,11661
28,41243,11085
28,38441,11253
28,38560,11458
27,36653,11321
28,39624,14718
28,35591,11044
28,36400,11182
28,36459,11424
28,39402,11610
27,35805,11340
27,35806,11955
28,39742,11470
27,36070,11471
27,35895,11712
27,35282,11508
28,39573,12156
28,36466,12034
27,36603,11159
28,39891,11448
28,41268,14745
28,37168,11444
28,38069,11221
28,40255,11015
28,40208,11232
29,40304,10932
28,35849,11046
28,39099,11419
27,36028,11622
27,37477,11389
29,35705,11045
28,39445,11688
28,36292,11728
28,37492,11384
27,38982,10743
28,36350,10592
29,36222,15023
28,37610,11373
28,39298,10930
27,36115,11280
27,39277,11456
27,37887,11245
29,38741,11940
28,35926,10836
28,36407,11310
28,39659,12374
28,39945,11380
27,36044,11688
28,36290,11878
27,42268,11028
28,36385,10919
28,35975,11384
28,36631,15089
27,41261,11391
28,36229,11243
28,36419,11400
28,36452,11005
28,41783,11487
28,36486,11040
27,36341,10945
28,40818,11673
27,43526,11410
28,39201,11213
27,36727,11937
27,40911,11855
28,36804,11401
28,36708,11200
27,39410,15759
28,41501,11786
28,36188,11090
28,36904,10907
28,41357,10854
28,36321,11375
28,37787,11283
28,36701,11157
28,40616,11553
28,38187,11641
27,36474,11032
27,35733,11403
28,39648,11178
28,36895,10860
28,36542,11412
28,39731,10813
28,42298,14976
28,41126,11278
28,39004,11345
28,40366,11853
29,40188,11255
28,37678,11035
27,37166,11343
27,40568,11258
28,37942,12775
27,38273,11567
27,39465,11039
28,40967,10771
29,36237,10773
28,36189,11930
29,40590,11099
30,39946,14866
28,39919,11529
28,41072,11108
27,44423,11245
29,36680,11256
28,39559,11604
28,36459,11130
29,41185,12836
27,35993,11566
29,36114,11092
29,40835,11890
27,38310,10888
28,36328,11309
30,35916,11548
28,39951,10806
28,38892,10977
29,35394,14701
29,36331,11102
28,38568,11603
28,37151,11219
29,36234,11645
28,39573,12291
28,35678,11011
28,37948,11083
27,35264,11261
28,39470,11262
28,39450,42838
28,38623,12043
28,38511,11780
29,40657,11707
28,36608,11770
28,37944,15263
28,35896,11439
28,40145,11416
28,35796,11617
28,40685,12998
28,40251,11469
28,36535,11385
29,36887,10944
27,39022,11271
28,38696,12467
29,36520,11398
28,37302,12332
29,43514,10986
29,38466,11397
28,36132,11031
27,36944,12244
29,47927,15305
28,38930,12019
29,37115,14163
27,37269,11575
28,47397,11433
27,35265,12590
28,36023,12112
29,35543,11778
28,43616,12251
28,35787,11641
28,35686,12192
28,40217,12308
28,40383,12373
28,40954,11746
29,35836,12052
29,39376,16423
28,40936,12704
28,36981,11340
28,35939,10936
28,43733,11339
28,40560,11259
28,40396,11067
28,38916,11093
27,35682,11240
28,36574,12174
28,35994,11356
28,39137,11451
28,37735,11324
28,35749,11197
28,36550,11118
28,40190,13605
28,36693,14536
28,35479,11063
28,38839,11433
27,35980,10957
28,36376,11519
28,36298,11588
28,40860,11210
29,36460,11502
29,36609,11576
28,36723,11726
28,42181,11141
28,41487,10945
28,36983,11348
28,36428,12598
28,38377,11079
28,37176,14768
29,36014,11924
29,39635,10916
28,36657,11083
29,35653,11721
28,36942,11585
28,40361,11218
29,35714,10757
28,36725,10913
28,36764,10760
28,40350,11451
27,35985,11539
28,37086,12413
28,41346,11506
28,36816,10938
27,36703,11050
28,36758,14892
27,44485,10859
28,39460,11169
28,39186,11324
27,40224,11418
27,39531,11473
28,36135,10944
28,38397,11575
27,39966,11067
28,36402,11175
28,36522,12845
28,38201,11142
28,40520,11479
28,36074,12217
27,35629,11616
28,40734,15072
27,41536,11212
28,36980,12495
28,36698,11333
28,40366,11014
28,40067,10751
27,36595,11495
28,41704,11048
27,42494,10796
28,36760,12931
27,35919,11167
28,37872,11092
28,39598,15655
28,35568,10962
28,36219,10912
28,36137,10678
28,39439,17138
29,36008,10858
27,36399,10570
28,38208,10657
28,35759,14507
27,35689,10788
27,39893,11135
28,40785,12905
28,35945,13115
28,37695,10809
28,37285,11084
28,41585,10903
29,42156,13863
28,37837,10354
28,41985,10908
28,41278,10488
28,37953,17753
28,38004,10694
28,39293,11192
28,39893,10859
28,37877,14307
29,36485,12549
28,39824,10930
29,38630,10640
28,36863,13878
28,36165,10969
28,39236,10669
28,37664,10666
27,37567,13333
29,40145,10574
28,38658,11399
28,40318,14243
28,38965,14618
29,44495,12140
27,36119,10778
28,39133,12407
28,38912,13485
29,39143,10821
27,35990,11298
29,38188,10767
28,39594,14997
28,36152,10990
28,37079,10793
27,37205,10821
27,39853,13793
29,35956,11029
29,35717,14173
28,39249,10922
28,40469,13989
28,36159,12257
28,37156,11491
28,43631,11332
28,35966,14890
28,35984,10803
29,39846,10857
27,42480,12598
28,35416,13441
30,37302,10424
28,36109,11172
29,42067,11075
29,37128,13972
29,35975,10823
28,39706,20287
28,37814,13180
29,35499,13372
28,35705,11290
28,38722,10631
29,37387,11084
29,35229,13175
28,36258,10801
28,41649,11143
29,37408,10858
27,36488,13803
28,35700,10583
29,39856,10709
28,41403,10797
28,36056,14038
27,41086,16032
28,36196,11012
28,38712,10890
28,37659,13281
29,41746,11343
29,35481,11179
27,37481,11302
28,35869,15219
28,39695,10730
28,35630,10881
28,38660,10912
28,39856,14951
29,37105,11507
31,36347,10793
28,37651,12081
28,41761,13473
29,40939,14278
28,42648,10919
28,38737,11035
28,46553,13857
28,39041,14779
28,39803,12193
28,46557,14813
29,40845,15196
28,38896,11743
28,37399,11102
29,41940,10343
28,41950,13393
29,38427,12151
28,38330,10710
28,41392,10487
28,35793,17443
29,36933,10650
28,40697,11081
30,40109,10730
28,36431,13570
28,36038,10590
28,39696,11435
28,35884,11011
28,37094,13243
28,40095,10510
28,39109,10775
28,38060,12953
28,36159,15632
28,37551,12168
28,39833,12329
28,36694,11382
27,36203,18164
28,42102,11060
27,37705,11528
28,36049,14558
27,36828,13399
27,40980,11322
28,41341,11295
28,37451,11003
28,37186,13370
27,41844,13753
28,39918,11312
29,38925,11347
28,42072,13934
28,35619,10448
28,40089,10529
28,37303,15429
28,40628,13715
28,35697,10916
27,36740,10837
27,35353,10660
28,40710,13806
29,36842,11854
28,37170,11617
27,38071,13222
28,42852,14402
29,38848,10686
28,38844,11077
27,43154,10691
5733,39545,14364
28,40077,10849
29,38605,14238
27,40382,13353
28,36580,13249
28,37002,10256
28,37474,11224
29,43819,10574
27,37570,14303
28,37133,13428
28,39755,10561
27,35842,10748
28,36024,14362
28,36412,10607
28,39685,10792
28,39166,10553
28,39455,13435
28,36171,11475
28,39441,14946
28,35748,10611
28,35829,14495
27,39532,10783
28,35583,10642
28,36865,12938
28,38694,14187
28,41430,10581
28,36456,11340
28,35664,11143
29,39260,14793
29,39821,11963
28,36676,11399
28,36208,15061
28,35937,13768
28,40152,14277
28,36344,11358
28,36560,10651
28,42103,15135
27,39542,12870
28,40340,10849
28,36839,10660
28,39931,14538
28,35866,10634
29,36746,10701
28,39326,10339
28,40020,14978
29,36338,10898
28,37669,10926
28,41900,10555
27,35245,14405
28,39839,13982
27,36380,10777
27,39363,12232
29,40356,13593
29,35709,10661
29,34971,10682
28,39862,10802
28,35845,13913
28,35938,10622
29,39391,11040
28,35390,14240
29,36172,14846
28,38812,10371
28,40737,10811
28,36363,10666
28,35769,17193
29,37692,12492
28,40274,11473
28,36299,10524
28,35482,13922
28,39830,10475
28,41347,10938
28,36742,11877
28,35698,15253
28,41360,10647
28,36042,10846
28,36104,11024
29,39716,15021
28,41156,10358
28,37627,10834
28,37585,12260
28,35003,18118
28,40558,10579
28,38217,10339
28,35985,10601
28,38543,14763
27,35523,11588
28,42248,10882
28,37690,14660
28,40019,13387
28,35629,11438
29,37276,11480
29,39980,11020
28,40625,14754
28,36547,12174
29,39061,10888
28,39593,14207
28,36545,14563
28,35525,10594
28,37775,10625
28,39530,10657
28,36455,14858
28,35636,11190
28,38953,11022
28,40306,10269
28,37104,13490
28,35692,10936
28,40751,10367
27,35534,12842
28,35056,15049
28,35550,11015
28,40772,14272
28,34862,10451
28,39578,14045
28,38164,11611
28,41047,10956
27,35371,13892
28,36000,14795
28,36242,10634
28,41631,10865
28,35660,11190
27,36515,14769
28,41915,12627
28,36839,11123
28,36093,10836
28,37296,16136
27,40111,11051
27,37444,14588
27,36445,10510
28,37883,14356
27,40326,11326
28,39848,10657
28,36302,10892
28,39195,14319
28,39148,10425
28,37777,11493
28,36047,12367
27,39892,14765
28,36307,11189
28,38050,10865
28,37101,10777
29,39297,14627
27,36031,14132
28,36102,10759
28,39415,14208
28,35797,13524
28,36620,10647
28,35029,10529
28,38991,10905
28,35635,14956
28,35914,12626
28,35533,11115
28,40855,10377
28,35841,14955
28,36494,11380
28,39927,11749
28,40669,12291
27,35949,18636
28,36010,10666
27,40095,11169
27,36193,11155
28,36503,14433
28,36711,10974
28,39718,10580
28,36421,12272
28,36819,14944
28,35668,11687
28,40558,10981
28,35360,10444
28,35211,14141
29,39873,10568
28,35812,10630
28,35293,15782
28,35337,18392
28,39830,10994
28,35454,11726
28,38372,10511
28,36308,13999
28,39710,12362
28,36613,10940
28,35357,10869
28,42569,14329
28,36549,10194
28,35470,10911
28,37216,10940
28,43125,15655
28,40243,10758
28,41033,11232
28,37008,14960
28,38401,15737
28,36564,11307
28,37343,10730
28,40445,12262
27,35958,13711
29,37413,10671
27,35712,10969
29,43985,10919
29,40682,14167
29,37655,11624
27,36908,11161
28,42088,14425
28,37197,13429
28,36425,10608
28,36784,10651
28,41228,12680
28,36006,14995
28,37099,12186
28,41001,10804
28,38819,11031
29,38288,16253
28,35906,10971
28,41184,10917
28,36165,10860
28,35826,14280
28,37487,11889
28,38350,10973
29,35806,11798
28,36261,15174
28,42564,10639
27,35815,15167
28,35608,12612
28,39549,14785
27,40340,10829
28,36630,10907
28,39339,10628
28,35853,12789
28,42643,10680
28,40284,10626
28,39768,13862
28,41695,14836
28,36180,10897
28,36220,10798
27,37169,11020
28,40728,14123
28,36454,11917
28,36074,14019
28,35847,10798
28,39595,13788
29,36158,11019
29,39096,11544
28,36116,11469
29,39490,13764
28,37869,10453
28,36407,11623
28,37979,11268
27,36303,14452
28,35795,10994
28,37068,10746
28,40195,12806
27,35638,14464
28,36100,14319
27,36041,11375
27,41572,10508
28,35459,15305
29,35716,11356
28,38743,11182
28,37436,14323
28,35911,14212
29,35507,10808
28,39701,10419
28,41201,10414
28,37515,13701
28,35481,12553
27,40302,10809
28,36473,10475
28,35906,17220
28,39209,10950
28,35457,11284
28,36514,11711
28,35572,14058
28,40035,11215
28,35681,11249
28,36169,10612
28,36025,14627
28,40094,10907
29,36690,10779
28,36337,13549
29,36281,15601
28,40087,10840
28,36235,11487
28,36178,10883
28,43401,18009
27,35435,12040
28,35826,11401
27,37997,13752
28,38570,14559
28,37192,10762
28,37377,10835
29,36935,10820
29,42621,14341
28,38122,14375
28,38439,10485
28,38512,10847
28,36155,13410
28,36043,10317
29,39241,11075
28,40221,13972
27,35714,15053
28,36029,11576
29,37047,10496
27,39313,10858
28,35851,13395
27,38911,10775
28,40966,11304
27,36230,14200
29,37599,13620
28,37653,10598
30,41647,10817
28,37560,10602
28,37450,12960
28,37543,10630
29,42804,10596
28,35899,18155
29,35663,14747
28,40458,10891
28,37263,11263
28,35888,11384
28,35840,15864
28,38889,13446
28,37356,10597
28,36436,10722
28,35236,13336
28,38533,11110
28,40503,10378
28,35187,11920
28,36024,14040
29,40834,10317
27,41086,14520
28,37265,11343
28,39198,14442
28,36698,10393
29,37385,10894
27,35832,13760
29,39905,13425
28,35101,11658
28,38054,10640
28,36463,10573
28,39184,14614
27,35796,10510
28,38052,10597
29,38120,14956
28,35535,13992
28,35445,14215
29,37314,10724
27,43009,10244
28,36131,14670
28,36924,13649
30,36457,11187
28,38036,10584
28,37375,15070
28,39039,10553
28,41901,10778
29,38638,10663
28,39120,14175
28,37835,10538
28,42105,11002
29,36694,10792
28,39485,14282
28,39022,14400
28,42179,11459
28,35484,13714
30,34226,13727
28,36999,10765
27,39440,13255
28,35827,11633
28,39559,11794
28,39818,12080
28,36078,11327
28,36244,15547
28,36851,10746
27,41736,11378
29,36000,11656
28,35329,11143
28,35530,14883
30,40167,14486
28,36978,10922
27,36290,11392
28,41652,13063
29,36800,10866
28,37794,11478
28,36499,10871
29,39631,15798
29,35830,11212
28,37918,11223
29,36018,10660
28,39564,13607
28,40127,11031
28,36623,10778
29,40909,16587
29,36077,13757
27,35518,11281
28,39326,11633
28,40733,11565
28,35175,14816
28,37241,10577
28,38313,10491
28,40660,14167
28,37552,13093
29,38230,11076
28,41363,11327
28,35697,10757
29,35841,14753
28,36034,13716
28,41606,10851
28,35649,14221
28,35790,14764
28,35805,10877
28,48307,11036
29,36714,10556
28,37455,14817
28,36329,10527
30,46999,11453
28,41663,11129
28,39822,13775
28,43030,10454
28,41240,11050
29,40290,13327
28,36549,14024
29,39996,10786
28,38092,12851
28,36003,11304
27,37639,14178
28,41500,10642
27,42954,13247
28,39511,14623
30,43257,14580
27,36845,10309
28,36831,10713
27,39676,10952
29,38877,13577
28,36124,13917
28,35696,11076
28,35552,10619
28,39553,14546
28,35925,10360
28,35539,14295
27,39292,10807
28,36052,13510
28,35607,10967
28,35497,10832
29,38891,11012
28,36115,13599
28,36215,10548
28,36097,12443
28,39599,14411
28,36202,13807
28,36264,11026
28,36230,10995
28,43531,10790
28,43689,14125
27,40017,14449
28,42279,10649
28,40795,14095
28,36373,14401
27,36323,10904
29,41609,10996
29,38169,10668
29,38720,14653
29,40258,13217
28,39433,10513
28,37156,11278
28,36337,13607
28,39115,11188
29,35654,11248
28,37042,10358
28,35624,17994
28,40044,10864
27,35534,11023
28,37814,10502
28,34989,15360
28,43256,10825
28,34901,10559
29,38720,13240
28,39713,14253
29,36625,11331
28,37510,11466
28,38247,10993
28,39082,16418
28,35879,10850
27,35668,12834
28,37918,14300
28,39578,16952
28,35867,10663
28,36491,11508
28,40117,10641
28,38993,14711
28,35741,14190
28,37216,10935
28,41890,11022
28,36294,13713
28,35361,10804
28,40112,11263
27,42663,10868
28,35897,14184
28,37533,11361
28,35636,10603
29,41592,14541
28,35805,14361
28,36904,10505
28,39587,10988
29,37689,13177
30,36340,14423
28,36064,10304
28,41259,10723
27,37569,11448
28,36298,14040
28,35139,10503
28,39208,10894
28,36613,15790
28,37318,15443
29,38764,11006
28,36402,14825
28,40117,10403
28,35937,13815
27,38379,13541
28,39437,10311
28,37027,10944
28,36880,13920
28,40515,10661
29,36882,10823
27,35470,10488
29,44660,16052
28,1599838,11420
28,37184,10874
28,36198,11020
28,40323,13534
28,36436,10947
28,37022,15005
28,37441,13399
28,40206,14178
28,36493,10498
28,36714,10332
28,37647,10761
29,44246,15965
28,37464,10762
29,38552,11376
28,41927,14145
28,36327,13639
28,36212,11041
30,41583,11167
28,42022,10638
29,38362,15609
28,37835,16806
28,37505,11133
28,43048,10644
28,39270,14972
28,38372,10534
28,40795,10615
28,36867,10888
28,36871,13768
28,36809,10586
27,42171,10693
28,38629,10606
28,38159,15209
28,40547,10463
29,43692,10438
28,39445,13681
28,38392,14911
31,36847,14759
28,41796,10879
29,37129,10382
28,37350,15014
28,40219,10737
28,39275,13145
29,37726,15349
29,38361,14831
28,40871,10495
29,39503,10506
28,35858,10883
27,36777,13492
28,40235,12920
28,39185,13755
28,37539,14591
27,40701,11824
28,36134,12033
28,39856,11596
28,36325,11324
29,41012,12074
28,35678,11579
28,36764,14967
29,36168,12166
28,40168,12010
28,35389,11551
28,36351,12001
30,39811,11751
27,38708,11693
29,38924,11651
28,37773,11603
27,42222,11490
28,38986,11358
28,38776,14876
28,37530,11092
29,40996,12170
28,36514,11272
29,36630,11952
29,35203,15020
28,42575,11239
28,35374,11776
28,36231,11593
27,40332,11207
28,36335,11097
28,36691,11428
28,36882,11230
27,40605,12026
28,35321,11278
28,35350,11737
28,36855,11901
29,40079,11564
29,35546,11148
28,36639,11337
28,40060,15925
27,36386,11531
28,35505,10936
28,35328,11600
28,39885,11094
28,36326,11260
28,35978,11657
28,42259,11043
27,39132,11300
28,36820,11522
28,35838,11185
28,40714,10883
29,36893,12826
32,35857,13536
28,36379,12640
29,42416,12409
27,39421,15078
28,38792,10944
27,38090,11500
29,41361,11173
28,35737,11053
28,35384,11465
27,36438,11030
28,40864,11023
28,36162,11494
28,36637,12121
28,38915,10847
28,39169,12237
28,40815,11699
28,36146,12593
28,40327,12964
28,38359,11276
28,35354,14648
28,35569,11489
28,39441,11145
28,37192,11009
28,37115,11291
29,40105,11820
28,36214,11109
29,37310,11703
28,36659,11289
28,38119,10847
28,35364,11791
28,37912,11012
28,37165,11649
28,39656,11435
28,37543,10785
27,37536,15197
28,39380,11438
28,38896,11597
28,36198,11061
28,38417,11182
27,38586,11666
28,38481,11661
30,37497,11722
27,40450,11210
29,43623,11396
28,40114,12478
28,37570,11561
28,38521,11545
28,43162,11904
28,37900,12795
27,35747,12058
28,41077,15178
27,37350,10889
28,35043,11381
28,35671,11211
28,41013,11414
29,35707,11566
28,36326,11398
28,39922,11177
29,43155,11357
29,36194,11534
28,35679,11549
27,41396,11177
29,38683,11348
28,36538,11413
28,36194,11711
28,41051,11012
28,41797,15145
28,37772,11001
27,40830,11261
28,43502,11677
28,45491,11131
30,40271,11691
28,41571,11128
28,35538,11134
28,37509,11335
28,35732,12233
29,40242,11864
29,36164,11741
28,42613,11137
28,37439,11828
28,40886,11593
28,36540,15037
28,35580,11038
28,36911,11314
28,44430,11301
28,40320,11520
28,37801,11502
29,38921,11116
28,36277,11874
28,36326,11674
28,37188,10925
28,41865,11619
28,36064,11035
27,35892,11374
28,35991,11143
28,40029,11398
28,37525,11347
28,36444,14763
28,39668,11709
28,40892,11368
28,40818,11236
28,37636,11401
30,41574,10698
28,35994,11864
28,35111,11897
28,36135,326523
28,40302,12110
29,35312,12237
28,36464,12470
29,39999,11415
28,35976,11610
28,35951,11689
28,35993,15226
28,39461,11599
28,35208,12513
29,35318,12239
29,37001,12288
29,40699,12411
28,36048,12460
29,35520,12147
28,41593,11501
27,39616,11033
28,37488,11720
28,36461,11731
28,40168,11084
28,38800,11831
27,38440,11811
28,38109,11363
28,41625,15197
28,35590,11072
28,35869,11337
28,40082,11467
28,41107,11012
28,35369,11276
28,36385,11254
28,39626,10870
29,35754,11386
27,36950,11754
29,38103,11605
28,40604,11525
27,35900,11758
28,43560,11431
29,37523,11029
28,40211,11580
29,38101,14348
28,36079,11023
28,36168,11298
28,42718,11653
28,39777,10977
28,39492,11201
28,42835,11999
28,38861,12413
28,40621,13402
28,38967,12189
28,39970,11275
27,36178,11648
29,37620,11365
28,35404,11587
28,39692,11249
28,36014,14712
28,38366,11101
28,39877,11382
29,39755,13243
29,36380,10682
28,38056,11258
28,42262,12007
28,40260,10801
28,38137,11230
27,38085,11100
27,39650,11360
28,35884,11208
28,36913,11453
28,41780,12285
28,35490,11003
29,36517,11405
29,36779,14618
27,40903,13318
29,35453,11380
29,35982,11075
28,38802,12148
30,42267,11006
28,37136,11010
28,36254,11915
28,39534,10984
28,43886,10992
28,39520,11159
28,37831,10729
28,40155,11300
28,39829,11101
28,38190,10712
28,36928,12462
28,39616,14975
28,37677,11406
28,35611,10649
28,36832,11118
28,40963,11050
27,37598,11363
30,35967,11511
29,39446,11532
29,35174,10917
29,37305,11249
28,36806,10966
28,40455,11376
28,36600,11161
27,39602,13529
29,36712,10990
28,40332,14687
30,35642,11546
30,36086,11120
28,39746,11040
28,36059,11084
30,36045,14898
27,36196,11080
28,40316,10978
28,36674,11004
28,36144,11117
28,35900,11289
28,41416,10881
29,36027,12879
28,35880,11571
28,35745,11144
29,40082,11220
28,35815,14613
28,39774,11406
28,40017,11859
28,39787,10659
28,37447,10928
28,36261,11272
28,41549,11569
29,39336,11447
28,40705,11425
28,36375,11060
28,42630,13331
28,39518,11058
27,41001,11109
28,42692,10757
28,38586,12579
27,39924,14445
28,41331,11143
29,40864,15211
28,36184,11189
28,36075,10819
28,38066,11209
28,40228,11113
28,36012,11093
27,36360,11226
28,44544,13160
28,35559,10797
28,35674,11204
28,38362,10785
28,42097,11194
29,36326,12138
28,35710,10802
28,35881,14765
28,40393,11239
28,36649,11158
28,36425,11436
28,36148,10722
27,42359,10993
28,37145,10729
28,36738,12554
28,40145,11266
29,37212,10970
28,34796,11103
28,35177,11306
29,38958,10860
27,37050,11594
28,40106,15651
29,38902,14977
29,41995,11009
28,42310,10785
27,39148,10682
28,40888,11278
29,41141,10749
28,42556,12331
29,36501,11394
28,41398,10664
28,39210,11069
28,39937,11150
28,36182,10866
29,39181,11484
28,35432,10930
28,36922,10928
28,35967,11719
28,39540,14600
27,38059,12092
28,36802,11876
29,40980,11375
28,43542,13276
29,37692,10706
28,38284,11426
28,40951,11168
28,38921,10835
27,37576,11965
28,38028,11191
28,42355,16287
27,40175,11686
28,39640,11231
28,43828,11846
28,36711,14931
30,37976,11845
28,37580,10916
27,42097,13215
28,36207,11755
28,36391,11427
28,36394,11544
28,41009,10992
27,36267,10932
28,36220,11707
28,43057,11273
28,36230,11377
28,36590,11402
28,38142,13277
28,40640,10965
28,36006,11278
27,37102,16249
28,37111,12259
28,40522,11097
28,36505,11300
28,35943,10976
28,36702,11733
28,40188,10981
28,36880,10858
27,36506,14316
28,40096,11275
28,36638,11044
28,36042,11700
28,37917,11383
29,41521,11419
28,39792,11091
28,41345,18650
28,38244,10859
28,42675,12120
28,38463,11077
28,40206,11492
28,42997,14353
28,39612,10953
27,40881,10675
28,39185,11269
28,42538,13757
28,39751,10467
29,41594,10675
27,36624,10548
28,39842,13291
28,36459,13735
29,40094,14449
28,41838,11122
27,36969,15902
28,36628,10784
29,42979,11444
28,39916,12078
28,40117,17332
28,36547,11399
28,40182,11753
28,40081,11925
29,38008,13806
28,39419,12374
29,42708,11796
28,38656,12218
28,38746,13899
29,38636,11156
27,44917,14619
28,38299,11551
29,39085,13707
27,38383,11219
28,44660,10683
29,37335,10570
27,37572,13589
28,36210,11621
28,42246,10922
28,38828,10578
28,38301,13627
28,44260,12161
28,38833,10599
28,41537,11474
28,37353,13229
28,41646,14418
28,39006,11041
28,38324,10668
28,39535,17699
28,39981,11473
28,36072,11534
28,35991,10771
28,40629,13494
28,35421,10973
28,35476,11019
28,36792,12490
27,41948,14430
29,36255,10480
28,36115,10818
30,36371,10794
29,40521,13636
27,38459,15155
29,42494,10674
29,39103,10662
28,43760,13059
28,39075,11165
28,37587,10592
28,41568,10899
28,37474,14661
28,39960,12657
28,38956,10625
28,40232,10791
28,39926,14875
28,35609,11897
28,36281,10746
28,39577,10658
28,38912,21918
28,38880,10890
28,42729,10827
28,36551,11223
30,37125,15540
28,37591,10477
28,40745,10928
28,40854,12205
28,37097,15218
30,36911,11012
28,40796,11205
28,36749,10703
28,36328,15190
28,38915,10524
28,35813,10687
29,36700,10444
28,36975,18835
28,38809,10680
28,35452,11151
28,36258,10497
27,35789,14422
28,39404,13670
28,35867,10861
28,36089,10611
28,37566,14962
28,45221,11619
28,39793,11037
28,38617,10861
28,47412,17065
28,39220,10236
28,39443,11059
28,38711,14477
27,42589,14878
29,38152,11783
28,38847,10909
31,38552,11932
28,40069,14398
27,38267,10183
28,37163,10484
28,41011,11248
28,37030,15180
29,35683,10803
28,37298,10812
28,42339,10595
28,36868,14900
28,36178,10990
29,35498,14241
29,42758,10532
28,35917,14036
27,39394,12271
28,39595,10793
27,38507,10982
27,37013,13327
28,37921,11223
29,40664,10775
28,37467,10633
28,35207,18032
28,35223,11039
28,38234,10714
28,37949,10292
27,35920,14229
30,36547,10395
28,43104,14361
30,37475,13819
28,35717,14386
28,40037,10801
28,37503,10894
28,37905,10592
28,36365,15467
28,41033,10813
28,41894,11519
28,41030,10598
28,40000,12832
27,42226,10573
29,38265,10319
28,40267,10895
28,40387,15011
27,35656,16545
27,36838,11104
28,38271,10807
28,40686,13906
29,36368,11775
28,38137,10876
28,37969,11121
28,41868,20426
28,36527,11158
28,37999,10523
28,37336,10738
29,39918,14461
28,36411,10963
28,36426,10873
28,44248,12528
28,36556,16990
27,36855,11100
28,36824,10766
