noop,fork-simple,vfork-simple
28,43650,11146
28,35765,11224
27,35803,13679
28,36313,10969
28,41400,10841
29,36206,11155
28,35687,19461
28,40446,13948
28,38094,11133
27,35699,10782
28,36585,17032
27,39195,11416
28,36729,13262
28,36104,11971
28,36948,15268
28,39619,10915
27,38236,11274
28,35356,10637
28,39554,15260
28,35483,11444
28,37836,11476
28,35785,13811
28,39669,14155
28,34828,10780
28,36943,10704
28,35815,15779
28,39689,14741
27,36277,10772
29,43609,14009
28,39655,12515
28,35474,15606
28,35373,12334
28,36626,12151
27,39663,10769
29,36020,18040
29,35136,12967
28,37933,11065
30,40133,10903
28,35775,13588
29,36739,11537
28,37235,12332
28,41769,11635
28,36792,14126
28,36164,11667
28,41532,11026
28,35814,11437
28,37407,15250
28,36108,11230
29,41997,11446
28,36260,14277
28,38306,15735
28,128186,12544
28,71418,11093
28,50092,11891
27,51067,13858
28,59749,12624
28,56787,15204
30,54831,10921
29,50801,14409
28,60232,11021
28,54628,10898
28,53938,11461
29,52561,18629
28,63188,13409
28,55080,11286
27,56554,11177
28,46291,14001
29,42916,11583
28,42255,10936
28,41497,12088
29,43939,14055
28,41103,15138
27,41643,11273
29,40192,10794
29,43589,13867
31,40630,11051
29,37829,10667
28,41761,12843
28,40649,15003
29,41253,11452
28,36763,11921
28,41828,11850
27,36651,13899
27,36654,10801
28,36894,11356
30,39738,11150
29,38219,15422
28,38176,14855
28,40577,11419
28,40413,10953
28,37516,19883
28,36985,12706
30,43026,10918
28,37399,12198
27,36991,15140
28,39990,10971
28,44855,11472
28,43198,12994
28,39912,15233
28,38269,10790
28,41500,11362
28,35792,10601
27,36022,17481
28,39941,11458
28,35903,11315
28,35829,13340
28,38782,14103
29,42711,10954
28,39344,10729
28,38521,11110
28,43635,15039
28,43657,11425
28,39952,11472
28,38784,11240
28,44090,14851
28,39999,11751
29,42711,11196
28,39531,10800
28,41905,21384
28,36258,13244
28,38250,12146
28,39543,10657
28,41164,14044
28,36120,11373
29,40953,11033
28,38482,11608
28,40387,14689
28,36572,11337
29,37585,11134
27,40102,11656
28,37247,15201
28,35841,10843
28,37612,11171
28,41375,16280
28,39170,14857
27,36447,11427
30,41015,10887
28,39194,11033
28,37007,14373
28,38555,12951
28,43607,11458
28,36299,10799
27,37301,14660
30,36006,10948
28,43737,11668
28,38273,11567
28,38083,19237
28,36627,13713
28,43055,14450
28,37841,11066
28,36558,14766
29,38530,11196
28,39239,11272
28,38028,10877
28,37411,13940
27,40433,10876
28,39246,11330
28,36330,11647
28,36649,15106
28,40169,10989
28,37871,10922
29,37768,13748
28,42269,13511
27,37236,10863
30,39748,14696
28,36380,10914
28,44810,14608
28,37059,11793
28,38084,11505
29,36559,11546
29,41144,14211
28,36274,11958
28,41488,11185
28,40731,11222
28,40515,19182
28,36027,14004
28,37527,11279
28,39634,11578
28,36045,14561
28,36505,15065
30,36992,10827
28,42448,12513
28,36394,14023
28,35764,12113
27,37788,11103
28,39913,10867
28,37444,14236
28,182813,11082
28,40642,11241
27,36305,14554
29,36932,14043
30,36711,11235
28,39304,12573
28,36498,11186
28,38221,18398
28,35891,10717
29,40757,10497
28,35821,11305
28,36633,14643
28,39993,11312
28,36345,11406
30,35609,10672
28,36231,19517
28,39196,13386
28,35386,10953
28,40208,11428
29,37121,14479
28,40705,11809
28,36097,11227
28,36300,10900
28,37833,18353
28,43489,11543
29,39776,10772
28,38027,11046
28,40013,13717
28,36359,10949
28,36409,11722
28,36141,13237
28,39634,14443
29,35891,11078
27,35876,11894
27,36626,11655
28,40711,15433
28,36425,12049
27,36867,10819
28,40584,13996
27,36464,14793
27,36132,11200
27,36057,10829
28,41427,10670
29,36633,18298
28,37198,15762
28,38349,12455
28,44046,11550
28,39395,11998
28,37160,11980
28,40633,11737
27,40240,11742
28,40022,12096
28,37605,12691
29,43271,11631
27,40096,15529
27,38471,11828
28,39279,11470
30,41164,11481
28,37082,11970
28,36122,11475
28,36793,12036
27,40371,11264
28,35796,12134
28,37423,11980
27,38665,11893
28,37227,11799
28,38191,11914
28,37402,12075
28,38179,11606
27,36653,15579
27,35921,13438
29,37926,12534
32,39966,12529
28,36776,13017
28,35677,12835
28,39772,12465
28,36419,13336
28,36177,12456
29,36674,14160
29,40842,12507
28,36176,12683
29,38864,13375
29,37916,12179
29,40395,12232
29,36945,12988
28,37599,16713
29,39217,13303
27,36907,12364
27,36512,13318
29,37944,11828
29,38415,13098
29,37032,13116
28,36406,12734
28,38280,12720
28,39141,12344
28,36218,12360
28,36237,12897
28,39712,12827
28,35601,12046
28,35938,12563
28,36620,12300
28,43930,16953
30,37326,13362
29,37741,13246
28,35937,13133
29,41281,12813
28,36276,13109
28,36287,11924
28,38279,13382
28,43731,12843
28,36400,12516
30,36513,12581
30,41229,12965
28,40959,12253
28,36794,12837
28,36368,13161
28,39553,17735
28,37648,11497
28,35732,11844
28,38030,11446
28,39959,13556
27,37414,12287
28,35614,11777
29,39326,11567
28,40821,11387
29,38546,11684
28,36328,11506
28,40378,11687
27,36898,11936
29,39903,11515
27,37662,11517
28,42896,11492
27,40080,14440
28,42397,11726
27,43081,11334
28,37566,11323
28,37281,12124
28,41890,11133
28,41639,11286
27,36913,11843
27,35197,12111
28,38778,11438
28,40878,11919
28,35681,11580
29,38250,11481
27,37860,12134
27,40475,12081
27,37039,15290
28,36695,11778
28,37645,11463
28,35905,11724
28,36464,12037
28,36397,11548
28,40474,13467
28,37230,11486
28,36827,11391
28,37937,11430
29,43054,12208
28,36479,11661
28,40648,11825
28,46106,12178
28,35719,11204
28,35789,13037
30,36831,16116
28,41063,11707
28,37351,11736
28,36888,11462
28,36519,13814
28,40446,11422
27,37851,11940
28,37072,11903
28,40499,11887
28,36131,11850
28,36314,11396
28,35438,11691
28,40079,11458
28,36277,11057
28,36870,11353
27,37049,11395
28,41261,15362
28,36592,11513
29,37039,13481
28,40710,11548
27,40782,11343
28,36272,11630
28,36782,11278
28,40586,11673
28,37182,12104
28,36428,11345
28,36528,11678
28,39715,11620
28,36607,11196
29,36895,12075
28,36518,11933
28,40255,15028
28,36134,13361
28,36187,12177
28,39479,11943
28,36358,12203
28,37900,11928
28,36350,11481
28,39986,11385
28,36209,11803
27,36058,11556
28,36818,13635
28,41177,12136
28,35539,11325
28,40748,11868
28,45120,11433
28,35885,14364
28,36644,15137
29,39083,11726
28,40857,11558
28,38135,11539
28,39743,12118
28,37610,11378
28,40534,11339
27,36052,11467
28,37291,12202
29,45833,11194
28,35922,11514
28,36382,11956
27,36137,11216
28,41164,13526
29,36397,11416
27,36728,14922
28,35926,11353
28,41403,11235
29,37480,11107
28,39976,11868
27,37611,11651
29,44997,11702
28,37981,11506
28,37415,11217
29,40425,11682
29,37469,11436
28,35698,12017
28,35663,13510
28,41501,11607
28,38057,11292
29,36692,11705
27,36054,15121
27,37517,11356
27,38971,13908
28,36618,13026
27,40082,12882
27,35871,13777
28,40012,13334
28,36121,12835
28,41563,13095
28,35600,11919
28,37477,13230
27,36140,11583
28,41690,12761
28,39048,11858
29,40160,11613
28,41891,12081
29,39648,15090
28,37305,12273
28,38018,11926
28,40192,11334
30,36324,11748
29,36323,12181
28,37626,11759
28,40813,11469
28,35810,13049
28,37909,11092
28,37990,11770
28,39267,12433
28,36010,11592
28,35637,11800
28,43464,11696
29,37658,14989
28,36665,11583
28,36460,12700
30,47418,11347
28,41131,11473
28,41788,11899
28,35303,11419
29,42371,12995
27,35709,11662
27,35619,11065
28,39606,11203
28,38946,12014
27,35587,11543
27,38031,11440
27,39271,11883
27,39400,11557
28,36066,17378
27,35935,11845
27,39916,11710
28,38213,12512
28,36210,11858
27,39331,13998
27,35599,11520
27,36613,11824
27,36064,12078
27,40167,11783
27,36643,11622
27,36161,11513
28,36433,12379
28,39704,12454
27,39314,11742
28,36089,15625
27,36632,11622
27,39742,11768
28,36819,11453
27,37093,13583
28,39809,11486
27,35754,11462
27,36475,11379
27,37108,11294
27,40249,11580
27,37156,11836
27,37250,11523
28,37436,11822
28,41974,11957
28,39192,12182
28,38067,12268
29,40053,15831
28,36220,11556
28,35555,13495
28,37239,11918
28,40930,11561
28,36503,11700
28,36409,12686
28,39763,11062
27,39772,11606
28,36243,12074
28,35687,11770
28,39504,12689
29,35765,11233
27,36635,12447
29,36127,12221
29,40535,15958
29,37104,13899
29,37820,11550
29,36526,14545
29,44527,11360
28,41619,11310
28,39547,11946
28,42382,12092
28,38566,11165
28,39833,12157
29,39640,11306
28,41563,11498
28,37219,11303
28,35639,12061
28,36747,11760
28,43331,14128
28,42440,14872
27,39324,11469
28,40528,11895
27,35396,11917
28,37489,11127
28,35340,11503
29,40120,11127
28,36442,11686
28,36327,11760
28,36912,11628
28,40355,11272
28,35604,11526
28,37115,11599
29,36987,13136
28,40692,12662
28,35692,15309
28,37910,11170
28,39953,11840
28,36097,11668
28,36666,11430
28,38735,11440
28,40346,11255
28,35936,12943
28,35787,12277
28,39019,11244
29,42116,11032
28,38779,11394
28,40195,13185
28,47206,11549
28,36265,11422
28,36382,11164
28,37274,15218
29,44492,11701
28,36490,11117
28,37664,11233
28,36037,11590
28,44008,11616
28,36709,11428
27,36167,11911
29,39325,11787
28,39541,11253
28,37052,13802
28,36502,11372
27,39940,11601
28,41419,11873
28,36610,12265
29,40114,12313
28,39921,15386
28,39009,11429
28,37570,11735
30,39379,11667
28,38667,11729
28,39589,11437
28,37553,12096
27,40168,12238
28,35799,13920
29,35658,12206
28,36400,11256
28,39829,11221
27,36467,11629
28,37046,11662
28,36109,11887
29,39718,14915
27,35433,11757
29,35863,12671
29,40219,11297
29,36181,12244
29,35418,11258
28,36488,11521
28,39755,13524
27,36464,11454
28,35492,12690
28,36093,11444
29,41571,11663
28,35857,11856
27,35681,11200
27,39892,11934
27,36711,11887
28,35757,16075
27,35812,11419
27,42171,11610
27,36552,12086
27,36278,11405
27,36339,13724
27,44143,12379
28,37013,11444
27,35324,12000
27,38572,11521
28,37426,11888
27,35580,11333
27,35646,11685
28,41269,11189
28,36948,12121
27,36375,14946
28,36011,11425
28,38787,11969
28,35936,12434
28,36308,12798
27,38839,11802
28,36188,11093
29,36270,11464
28,35930,11641
28,39810,14949
27,36291,12028
27,35665,11212
28,35913,11516
27,40806,12505
26,36273,11906
27,35397,10968
27,36703,15346
28,39636,12554
27,36387,13349
28,36680,11479
28,41719,11561
29,39103,11327
28,41663,11935
29,37143,11501
28,42280,11715
27,39628,11324
28,38031,11638
28,37619,11601
28,44013,11284
28,37933,11836
28,38362,11725
28,43450,14816
28,35934,13963
28,35788,11671
27,37058,11450
28,39966,12038
27,36338,11171
27,36724,11787
28,36350,11850
27,41272,11566
28,36616,11544
28,36628,11998
28,40781,12384
27,36221,11403
27,37681,11841
27,37056,11444
27,40112,16863
28,37861,11680
28,39705,11327
27,40374,12254
27,42894,11915
27,35990,11533
27,35533,11325
28,35865,11661
28,39639,11463
28,36494,12728
27,36860,11697
28,39097,11398
27,35942,11739
27,36698,11315
28,37042,12549
28,40279,11472
27,38369,15311
28,38002,11603
28,38761,11362
28,38933,11673
28,34882,12021
27,39465,11937
28,40856,11417
28,36909,11510
29,36625,11205
28,37996,11990
28,40231,11240
29,35657,11414
28,35025,14189
28,36564,11257
28,40048,11772
27,36490,16167
28,36177,11702
29,42682,11169
28,35805,11735
29,35987,13006
29,36620,11566
29,41960,12286
29,40198,11453
30,39428,11795
29,36337,11989
27,41077,11209
28,37449,13796
28,36757,11322
30,35528,12058
28,41484,11933
29,37299,11444
29,36405,16148
29,39389,11193
29,39216,11257
29,38314,11783
27,40366,12662
29,42602,11928
30,38475,12550
28,38265,11219
28,39068,11822
28,44534,13162
29,40442,11349
28,36835,11476
29,40064,11327
29,37735,12139
28,36736,11579
29,37322,14842
28,39584,11692
28,35623,11592
32,39580,11975
28,40330,11479
27,40336,12704
27,36384,11478
28,39177,11458
28,40714,13110
29,35942,11577
28,37037,11185
28,38577,11980
28,44206,11527
28,40147,11549
28,38068,12024
28,38168,11062
28,40379,14887
27,37144,11639
28,35166,11531
27,41789,11262
27,36213,11425
29,35369,11423
29,35349,13610
29,40957,12885
28,36696,11616
28,37216,11343
29,37977,12141
27,41613,11970
28,36567,12690
28,35692,11535
27,35633,11282
28,41617,16660
28,36312,11966
27,35813,11413
28,41719,11125
29,37808,11860
27,37596,13855
28,36930,12718
28,39949,11907
28,35737,11716
28,36864,11304
28,36448,12061
28,40776,11493
28,35520,11239
28,37969,11628
28,39893,10962
28,36032,16130
28,35995,11890
29,36341,11621
28,40851,11087
28,36891,13333
28,36449,11616
28,37200,11276
27,39339,11546
28,36196,11508
28,37135,13242
27,41843,11754
28,36013,12539
28,36569,11198
27,36563,11809
29,39368,12030
29,40264,11709
30,38156,15761
28,36415,11599
28,40028,12687
27,36526,11446
28,35725,11177
28,36149,11445
28,41190,12166
28,36639,12159
28,36612,11513
29,40703,12284
28,36803,11298
28,37671,12720
28,35349,11559
28,40199,11284
28,36720,11291
28,36412,15140
28,39071,12994
28,43316,11086
28,40676,11377
28,38761,11886
28,41195,11257
28,39119,11682
29,37422,11262
28,40628,11902
28,42562,11695
28,39171,12977
29,40345,10956
27,38736,11719
28,40021,12393
28,36166,11294
28,36282,18823
30,39535,11235
29,36358,11566
28,38333,11073
28,41560,11655
28,44356,11473
28,39461,11380
28,38858,11073
28,40419,11012
28,40896,12455
28,36867,11752
28,36122,11093
28,39179,12166
28,40443,11876
28,36435,13413
28,36228,11490
29,42063,15213
28,36017,11672
29,35494,11385
28,35587,14057
28,42991,11496
28,36111,11489
29,36324,11183
29,35931,13091
27,44520,12109
28,35735,11517
28,37748,12031
28,42226,12748
28,37288,13170
28,36574,11513
30,36893,11977
28,41947,13661
30,37967,11434
29,37587,11563
28,39649,12421
30,40268,11364
28,38184,12080
29,39576,11539
27,40057,11423
28,36541,12088
28,41331,12537
28,39423,12949
28,40276,14952
28,36363,12213
28,39782,12468
28,37352,12942
28,42529,13494
28,36675,15597
28,36821,11738
28,39077,11425
27,36123,11910
28,36539,12178
28,39553,12163
29,41968,11570
28,37157,11840
29,36158,12127
29,38826,13254
28,40837,11749
28,36566,12152
28,36190,12190
28,37208,11824
28,39371,11696
28,36302,16953
27,36147,12794
27,39653,11310
28,35587,12438
28,36250,12090
29,36076,11153
28,39946,11547
28,36177,11766
29,37474,13889
29,37097,11066
28,42527,11844
29,38000,12302
30,37776,11463
28,40921,11901
29,40710,11158
28,40737,14938
28,36670,11800
28,39908,11465
28,37262,11445
28,35903,12068
28,36085,11954
28,40030,11403
28,36212,13552
29,36323,11391
28,40152,11180
28,36066,11347
28,35752,11952
28,36029,11318
28,42201,12299
28,38083,12162
27,38910,11090
28,37200,14620
28,38830,11768
28,36540,11532
27,36306,11855
31,35891,12617
28,40154,13570
28,36324,11807
28,36190,11631
28,40342,11623
30,36881,12053
28,36220,12243
28,36163,12250
28,39791,13561
28,36023,13046
28,36177,13640
29,37340,15903
28,42280,11313
27,39412,11262
28,37139,11476
28,40290,13648
27,36364,11808
28,36207,11941
28,36449,11421
28,41390,11694
29,35935,12164
29,36391,11550
27,36385,11508
28,40134,11899
28,36089,11678
28,36724,12222
28,39972,12381
28,38369,14959
27,36510,11876
29,36262,13865
28,40189,11682
29,38002,11511
28,36594,11880
28,37326,11593
28,43627,11748
28,37017,11712
27,38139,11562
28,38648,11693
28,35886,11615
28,36939,11425
29,34967,12766
27,40222,11845
28,35495,15659
28,36231,13780
28,36345,11832
28,39983,11799
29,37874,11297
28,36627,11402
27,38692,11465
28,39903,11277
28,35883,11866
28,35903,12251
28,41353,12994
28,37625,12134
28,36093,11517
28,37342,11970
29,41559,11587
28,35738,13714
29,35208,15970
29,36079,11637
27,39385,12091
28,35898,11500
28,36639,11801
28,39335,11782
28,38782,11854
31,35582,11949
27,35572,11531
28,40244,11301
28,38463,11869
28,35781,11544
27,35745,11658
28,39655,13935
28,37490,11997
28,36261,15292
28,40254,11785
28,37888,11068
28,35810,11768
29,36300,11770
28,41768,11302
28,39849,11880
29,38474,11580
30,35913,11716
28,39762,11680
28,36191,11960
29,35750,11971
27,35994,13963
28,39488,12021
29,36039,11335
28,35968,11540
29,40283,15802
29,36094,12127
28,36677,12006
28,35432,12054
28,39391,12356
28,35927,12656
28,35957,11563
28,36380,11518
28,40316,11972
27,35901,11359
27,36491,14140
28,38201,11606
27,37000,11571
27,36040,12445
27,37037,11391
28,40169,16727
27,39690,12089
28,36635,12295
27,37671,11907
28,40609,11347
28,36225,19137
30,40356,11566
27,44813,11526
27,36664,11459
28,36739,13806
28,36164,11359
28,38295,15792
27,40829,11506
27,36324,11404
27,36628,11358
28,42956,15407
29,37825,11578
29,36123,11554
28,36995,12434
28,41067,14766
29,36957,10823
28,36631,11005
27,41855,10940
28,36469,16584
28,36917,11348
28,39172,11540
27,43704,12966
28,37277,14377
28,35700,11014
28,36056,12588
28,41533,15622
29,35598,15933
28,36045,13321
28,38823,11443
28,37371,11046
27,37724,14297
28,35997,11066
28,41066,13198
27,35960,10611
28,36768,19175
28,36791,10623
28,41099,11965
28,36383,11050
29,38899,15349
29,39341,11186
28,37694,11165
29,35726,14269
28,38393,14032
28,38673,10901
28,36224,12089
27,35409,11441
27,37185,17057
28,38983,11354
28,37160,11464
28,38138,11322
29,42111,15097
28,36747,10839
28,36613,11225
30,36289,10942
28,44113,15345
29,37860,11277
28,37285,15323
28,37448,10830
29,45064,15801
28,39135,12057
28,38409,12857
28,39404,10827
28,42163,18977
28,35865,10903
29,36337,11265
28,40267,11118
28,38277,13656
28,35630,10842
28,37670,10897
28,42169,12248
28,37689,14949
28,36408,11125
28,37077,15054
29,43318,11039
29,42622,17485
28,37912,10732
29,41124,11279
28,42838,11383
28,42670,15084
28,37477,11064
27,43121,10844
29,40033,10796
28,41446,13775
28,37654,11731
28,39769,11408
28,35036,11552
28,39313,14183
28,39590,14936
28,36455,13804
28,35819,11003
28,38772,17665
28,39500,12707
27,36230,11367
28,36049,11058
28,36554,14106
28,40417,12805
28,36003,11358
26,35479,11171
28,36352,15057
28,40139,10933
29,36209,11941
28,35721,12022
29,40146,19710
28,35538,11071
29,35529,11253
28,36443,10670
29,39344,14269
27,35965,10660
29,35726,11840
29,36236,12143
28,40465,14366
27,36772,13324
28,36238,11448
28,40077,11361
27,42523,14557
28,38685,11260
28,36551,13387
28,41340,11158
27,38066,22588
29,35970,11482
29,40029,11092
27,40692,10950
29,37005,14409
29,37847,11703
29,42812,11022
28,36177,11821
28,37126,15625
27,36250,10864
27,41124,10861
29,36542,10654
27,37225,16241
29,36666,11462
29,40373,11079
28,36067,14875
28,36449,14875
28,35763,10690
28,39052,11194
27,36796,11871
28,35754,14112
28,39798,11234
28,35663,10982
28,36350,11134
28,36698,15109
28,40259,12089
28,36163,14258
27,37293,11056
28,36583,19100
28,39866,10910
28,35152,14862
28,35558,11069
28,39713,15086
28,35616,10916
28,35328,11067
28,36870,12099
29,39374,15300
29,36659,11334
28,37950,10931
28,36425,11132
29,39454,16681
28,37017,10625
29,37762,10975
28,40061,11367
29,37656,15273
28,36928,10916
28,37503,15099
30,39628,10700
28,35607,15100
28,35603,11958
28,36847,10790
28,40156,11271
28,36655,15255
29,37221,10805
29,38276,13165
29,39566,12090
29,135703,18783
28,36638,11144
29,39684,11406
28,36769,11152
28,36382,13611
28,35866,12232
28,41427,11909
27,39406,11752
28,38817,15955
28,38850,11241
29,42830,11494
30,37780,11241
29,39133,18416
27,41934,12222
28,35832,11131
28,36082,11571
28,36485,14586
28,39277,12343
29,37913,12042
28,39645,12780
28,38924,14432
28,40281,16587
28,35936,11895
27,35945,11743
28,39628,15222
28,35780,11043
27,37094,12874
27,36231,11011
28,39541,19357
28,35641,11393
28,36383,11658
27,36246,11606
28,41394,15468
28,36905,11076
28,36269,11094
28,36529,10954
29,40191,18019
29,35893,11203
27,35666,11637
28,39304,10913
29,36516,16543
28,39368,10757
28,35858,11251
28,42661,10807
28,39639,15680
28,38964,11577
28,36755,11280
29,42967,11277
29,38578,14733
28,37726,11686
28,42714,11589
28,38331,15558
28,36663,140059
28,35532,12821
28,40666,16174
28,37629,11728
28,36899,12001
28,35902,12650
28,40299,13031
28,38111,12513
28,35944,22731
27,39415,20271
28,35345,19464
28,37510,22957
28,37150,19177
28,43040,19701
28,40339,19747
28,35986,15828
28,36589,18162
28,42135,12663
28,40261,15402
29,39091,14591
28,36933,12389
28,38789,12867
27,40998,13362
28,36211,12935
28,40564,12406
28,35762,12751
28,38153,12113
28,35954,12452
29,41387,13099
29,36311,12384
29,38604,13123
27,36114,12459
28,41353,15006
27,36519,12015
27,35365,14401
28,41263,11798
28,40096,12391
29,41019,12179
28,38073,12320
29,39251,12393
28,37311,11651
28,36454,13035
28,38419,12080
28,40148,12306
28,36147,12414
27,36067,12211
27,40212,13958
28,37260,13239
28,36179,12197
28,36439,12691
28,39140,11898
28,36422,12131
28,36856,12486
29,38463,12575
27,40276,12544
28,36557,12396
31,35774,12823
28,40548,11867
27,39862,12289
29,39501,11988
28,37787,13587
30,41522,12623
28,39408,11845
28,42447,12261
28,39833,12247
28,42022,12233
28,35482,12582
28,38266,12220
28,39550,12357
28,36725,12406
28,36413,12377
28,36590,11667
28,39420,12048
28,37031,13792
28,36171,13930
29,38463,11223
28,40821,12167
28,36311,12080
28,36893,12444
29,38162,13325
28,40767,11880
28,36121,11779
28,37037,12896
28,41601,12619
28,36926,11829
28,36703,12769
28,36998,12384
28,40377,12580
28,36351,15460
27,35923,12236
28,36280,11967
27,41639,12426
28,37656,12238
28,36043,12800
27,40400,12107
28,37308,11896
28,36533,12066
27,36228,12698
27,41275,12759
28,36258,12570
28,36568,12328
28,36025,12364
27,39635,14867
27,35945,12585
28,36498,11820
27,38601,17814
27,35539,12908
27,36294,12060
28,36146,12887
28,40169,12695
27,36175,12693
28,36447,13286
30,36402,13045
28,39674,12948
27,36259,12635
28,36575,12408
27,40384,14266
28,40082,11727
27,36620,12004
27,37799,11462
28,40180,14802
27,38617,11134
28,39023,11571
27,36949,11063
27,42828,11538
27,39966,11750
28,39159,11841
27,39731,11607
28,41263,11631
29,35776,11536
27,36793,14031
28,40098,11580
29,36963,11175
29,35438,11611
29,35444,12159
29,41513,11975
29,36685,16248
28,36073,14281
29,35928,11802
28,41368,13417
29,38813,12357
27,39000,12113
28,44426,13622
28,39219,13727
28,38543,13888
28,39733,12639
28,41649,12082
29,36294,13179
29,36616,13036
28,37338,11977
28,40715,11717
28,35869,15077
28,36149,11291
28,36537,11531
28,40084,11473
29,35902,11107
28,36823,11630
27,40471,11994
28,40394,13457
28,36630,11356
28,38249,11900
28,40873,11297
28,37153,12397
28,36957,11766
28,37836,11312
28,39080,11446
28,37603,11535
28,37813,16412
28,39565,12928
28,36094,13580
29,38404,12531
29,37154,12556
28,41766,14500
28,36902,12411
28,38058,12460
29,37056,13717
28,40607,12780
28,38579,13178
28,40047,12814
28,42935,12970
27,37517,11746
28,37350,13084
28,37150,15616
28,41419,11990
28,37995,11837
28,37582,11271
27,37794,14098
28,41082,11844
29,38541,11490
28,39055,15722
28,42515,772379
28,36874,11794
28,37770,11233
29,36003,11345
28,40980,11497
28,40331,11374
28,1853242,11853
28,37225,11949
29,44217,16244
28,42140,12001
27,41975,11190
29,39603,11754
29,42017,11717
28,38447,11319
28,39300,11193
28,42765,12082
28,39243,11795
28,35608,12128
27,35988,12933
28,41495,12675
28,39962,12659
28,41065,12852
28,36738,13132
28,41665,13097
28,39199,16193
28,36892,10995
27,42215,11634
28,39632,11487
27,39871,11443
28,39211,11491
28,43543,11536
28,41235,11432
29,41230,11557
28,37916,11574
28,40077,12096
28,36612,12929
27,36803,13155
28,39695,12227
28,36565,11983
28,36975,15705
27,36410,12501
28,42102,11332
28,36998,11829
28,38679,11629
28,38112,11818
28,40711,12662
28,39296,12144
27,39059,13014
27,36634,12523
27,41700,11965
27,37577,11427
28,37736,11255
28,39611,12112
27,37767,10987
27,38255,11734
27,37579,15121
28,41614,12209
27,37513,11916
28,38843,11145
27,40529,11390
27,43186,11736
29,39190,11037
27,39562,12085
28,40645,12267
27,38699,11910
27,41381,11511
28,38164,11442
28,42305,12420
28,40662,11799
29,39188,11537
28,39966,11752
28,44341,15257
28,39830,11991
27,39239,11362
28,38602,11613
28,42096,12815
29,37881,12006
28,38147,10989
28,40591,11453
29,37583,11200
28,36200,12902
28,37725,13650
28,40729,12528
29,38278,12662
29,37995,12384
28,37890,12363
28,40620,15588
27,36246,11873
27,36799,11252
28,40388,11941
28,36814,12185
28,37008,11772
28,36475,11361
28,41281,12372
28,37711,12128
29,37455,13270
27,36180,12979
28,40325,13300
28,36500,12413
29,38584,12354
28,40525,12069
28,36392,11985
29,35911,15217
28,37054,11126
28,39247,14074
28,35892,11550
29,36200,11170
28,36338,11373
28,39357,11939
28,35711,11427
29,36329,11635
28,40898,11732
29,35867,11968
28,34874,13195
28,37672,12622
28,44310,12438
28,36830,12470
28,36010,15380
29,37101,13358
28,41151,11680
28,35561,11561
28,36397,11037
28,36570,11054
28,43697,11678
28,36948,11409
27,36594,11266
28,41761,11542
28,39261,11411
28,40643,11778
28,36377,11408
28,42905,12034
29,39953,11836
29,40612,14039
28,36727,14894
29,40467,12194
28,37632,11811
28,37488,11852
28,40682,11918
28,39801,11439
28,40890,11679
28,39183,11705
28,41472,11763
28,37295,11614
29,36782,11671
28,37216,11792
29,39521,11903
28,38626,13332
28,38970,11362
29,44289,11065
28,38662,15449
28,41067,11407
27,39751,11299
28,41210,11729
27,35811,11331
28,36100,11328
27,36055,11147
28,40475,11366
28,36564,11152
28,36989,11806
28,36534,12039
29,39651,15051
28,36234,11737
28,37199,11524
28,40220,11913
27,36552,14986
28,36387,11230
28,37114,11397
28,42587,12264
28,40186,11738
28,39872,11542
28,36505,12924
28,40222,12254
28,37253,12395
28,40587,13032
28,41390,14304
28,39442,12934
28,37639,193154
28,39212,12561
28,41242,11572
28,36168,11029
28,36916,15532
28,36200,11015
28,40800,10884
27,39657,11710
28,36292,11402
28,38201,12118
28,40004,11388
27,37951,11430
28,38246,13166
27,41754,11806
28,36582,11227
29,36085,11649
27,37975,11658
27,40555,11824
28,36706,11868
28,36758,11854
28,37035,14505
29,42266,11196
28,36949,11612
29,35720,11229
29,38873,11790
29,36470,12998
29,35727,13816
29,36807,12059
27,38875,11726
28,38084,11084
27,38364,12373
28,36895,11898
28,42364,11741
28,41606,12185
28,42406,12202
27,42191,14874
28,35973,11024
28,37856,11679
28,37577,11588
28,44700,11480
29,41141,14017
28,42070,11370
28,42050,11498
28,40271,11758
28,35990,10959
27,38959,11657
28,41372,11918
27,36244,11964
28,36274,11971
28,39437,11381
28,39979,11150
29,36544,15368
29,37843,11887
28,40483,11039
28,40091,13075
29,35569,11414
28,35305,12025
29,39202,12426
28,40931,11716
28,35391,11093
28,36593,11005
28,41821,11858
28,35611,12246
28,35870,11451
28,36211,12381
28,42597,12491
28,35996,15126
28,36140,11719
28,38959,13570
28,41387,11531
28,39715,12115
29,39183,11556
28,66330,11766
29,50636,11418
27,51692,11479
28,50446,11258
28,53392,11865
28,52474,11304
28,55253,11505
28,48570,11067
28,57247,11535
29,52766,11229
28,52683,17112
28,59722,11633
29,54472,11400
28,52422,11916
29,58453,11543
28,58607,11440
28,53108,11981
27,53626,12054
28,54189,11116
28,59894,11818
28,57370,11391
28,56412,11117
28,56208,12301
28,61259,11532
29,56269,13832
29,54613,15692
28,63978,11060
27,53044,11053
27,54851,11214
28,54188,11554
28,60480,11578
27,52911,11300
28,54982,11754
28,42139,10788
28,46546,11634
28,41292,11485
27,41012,11181
28,45085,12007
28,41304,13547
28,38777,11613
29,38782,11916
28,44168,15166
28,36299,11458
28,36828,11757
28,36441,10703
28,39237,11295
28,37301,11336
